xi,kappa_1,eta_1,eta_2,rho,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.11239882614641974,57.53571532049581,26.959818254342153,3.3946339367881464,-0.7751850876460508,48.770264992600644,39.143135583688654,29.51600617477666,19.96288644281629,10.5373203670556,2.033366433201412,0.0,0.0,0.0,0.0,0.0,49.59642331516997,40.12402256972241,30.651621824274848,21.38478538585322,12.312950105938416,3.9431677954940776,0.42850311512488504,0.07674253947642913,0.0,0.0,0.0,49.86610723208812,40.3367012374359,30.869532746791457,21.791416394752364,12.954194333528607,4.972735188825611,0.6373214738890831,0.09251618057296179,0.0,0.0,0.0,47.14893385836118,38.09196068154839,29.09215051907727,20.283087193133017,12.175595587934247,5.212741805771049,0.9128085605216874,0.01545873879411868,0.0,0.0,0.0,45.79996561156798,36.91296660928071,28.402225575721637,19.948951021031846,12.032739244413412,5.454771758606475,1.5531766670211797,0.4123541459422012,0.020283232702176225,0.0,0.0,47.83459312750042,38.875401768614736,30.322711287496503,22.118932833122628,14.303195691849876,7.878527203003288,3.7227245538976352,1.6224479698687622,0.5750729410946578,0.01976444813228038,0.0,46.18155051220589,37.31065553245025,29.072794896431795,21.303963935281107,13.876531320229054,7.462159740981586,3.3321461136182693,1.2904129213175246,0.2233513542663594,0.0,0.0,45.477927144416,36.96277562010704,28.976822204898284,21.50865803314607,14.132079648132429,7.658954695086573,3.4091455300641265,1.2361312522750243,0.21077786842994897,0.0,0.0
0.20751677750093805,39.03276313819731,7.344861362643736,2.740393068380995,-0.783954477867179,47.30071215560718,37.81198431993832,28.574957114024944,19.57814064318487,11.200775544674714,4.365271005042321,0.5538536278823115,0.056163165143417335,0.0,0.0,0.0,44.43852116592934,35.26067790331639,26.2597247310803,18.379046296996847,11.260760765899475,5.578204610727165,1.3835064216580106,0.2657044222772406,0.0,0.0,0.0,42.90300277833246,34.614197105415926,26.956637461136307,20.19770511662861,13.927797751520009,8.311843633134796,4.2691607804845555,2.1326747145857015,1.0291635033545639,0.718305303378628,0.5238276300183785,44.001982215346935,35.784117482708,28.43918432076545,21.806202516671682,15.730525357137388,10.130347935544478,5.784505134666613,2.921008954785068,1.5170976832020264,0.7090419726222403,0.1667743276139189,45.89336515437764,37.67161777175665,30.627601015716856,24.615786262794593,18.711022342462883,13.008053935886409,8.140667111391213,4.5345045252991705,2.9259385807722067,1.8960017988857818,1.2969317591479088,44.20115248067112,36.26654009942043,29.108068763133126,22.76685463049208,17.172025187464524,12.128364487577368,7.3436717875437365,3.8971776040508046,1.7840095951441572,1.1242797209021929,0.6960127047420729,43.99185399168729,36.12719180612792,28.97823759066456,22.736887416618494,17.322116156192678,12.461724864194368,8.138805196753498,4.934242810407629,2.6427281331516337,1.4192113947207026,0.8673722259466293,43.929475969525,36.3245276557001,29.334089007230396,23.169467401731904,17.78837360506477,13.287022153457231,9.102223469320878,5.869547258842278,3.478623866688267,1.915833557978981,1.3269443142166018
0.16301900992038051,19.502542065092385,28.28705310475885,2.486665119042031,-0.1639961505318207,47.971984204602286,38.34485479569028,28.717725386778284,19.23459129412157,9.800004473387817,1.3979101165723928,0.013808594884437938,0.0,0.0,0.0,0.0,47.8627209123462,38.390320166898626,28.917919421451064,19.4455186760035,10.118971560003875,1.8479961328372863,0.15903411326278677,0.0,0.0,0.0,0.0,48.66595359608329,39.136547601431076,29.60714160677886,20.077735612126638,10.6785975034407,2.212306678829297,0.19572891002986506,0.0,0.0,0.0,0.0,49.15944242680095,39.57268812329909,29.98593381979722,20.399179516295362,10.941446321543308,2.531314670865259,0.2240292331691181,0.0,0.0,0.0,0.0,49.133174905083706,39.48872716854192,29.844279432000125,20.245554273802036,10.926233905859378,2.7260413250818347,0.3955082301827573,0.0,0.0,0.0,0.0,49.46860663315631,39.76611826241445,30.06362989167261,20.41649092446246,11.110022487220283,2.8462086733560366,0.4021800520122606,0.0,0.0,0.0,0.0,51.22058865583641,41.45370615357225,31.69282785800113,21.98384332244182,12.621368222608297,4.457980530765755,1.8395363736790418,1.2328641188714209,1.0336625210026225,0.8344609231338241,0.6352593252650259,51.34649309371145,41.54033032887505,31.740330328875054,21.99063274480599,12.590632744805989,4.4001966242580535,1.8541844815193218,1.2494190786918966,1.0494190786918967,0.8494190786918966,0.6494190786918966
0.1164538231389873,22.40406704242123,34.5917513283082,3.6536587947601884,-0.6691995039974618,48.26467227362974,38.63754286471775,29.010413455805754,19.383284046893756,9.899176654265636,1.0261689691896276,0.0,0.0,0.0,0.0,0.0,48.40948675676983,38.743771710394746,29.078056664019684,19.41234161764462,9.88855693974465,1.0659506867235355,0.0,0.0,0.0,0.0,0.0,48.77981045332651,39.055926785314035,29.332043117301563,19.608159449289097,10.027325445896253,1.1488589011742565,0.0,0.0,0.0,0.0,0.0,49.2199705552551,39.437568204742995,29.655165854230894,19.87276350371879,10.233961121815412,1.3205513886378124,0.0,0.0,0.0,0.0,0.0,49.551552284490484,39.71027908393762,29.86900588338477,20.02773268283192,10.330914687069011,1.365320511643445,0.0,0.0,0.0,0.0,0.0,49.856200268590385,39.9557019310987,30.055203593607022,20.15470525611534,10.399510916953135,1.3895267988824231,0.0,0.0,0.0,0.0,0.0,50.18949284184534,40.229412948405425,30.26933305496551,20.3092531615256,10.495370760817044,1.4342431276207341,0.028123802732753708,0.0,0.0,0.0,0.0,50.426325914382126,40.42632591438212,30.42632591438212,20.42632591438212,10.57243337959961,1.4609779926311317,0.03105930785337449,0.0,0.0,0.0,0.0
0.06942440212158643,53.00176840299507,15.654463263592287,1.7221875596040666,-0.1732996226638508,48.185281460825834,38.558152051913844,28.94015316965957,19.505566348925814,10.083958314739286,2.2770421686062106,0.14963294487275972,0.0,0.0,0.0,0.0,46.306156089709454,36.64044104333439,27.20589746070668,18.044781108852867,9.56772560913065,2.9049786434120293,0.43860618201205376,0.010234730625459366,0.0,0.0,0.0,46.75791240797151,37.03402873995904,27.364961682138546,18.387621352289877,9.989931827900065,4.373323926188803,1.5955247587094505,0.46937097012574536,0.030966967736280073,0.0,0.0,45.8980543087022,36.25040659335659,26.94797478751108,18.131249178635183,10.58036710303659,5.696322160523326,3.917324782199965,3.154390846794023,2.763094752773539,2.3717986587530553,1.9805025647325716,44.28291018517296,34.83750136464502,26.137016563052857,17.996859505198948,11.283976281459003,6.697518365669079,4.473793102169805,3.385309262086334,2.841358178445023,2.447707250422909,2.062743636352683,44.44865456419252,35.083292363311415,26.516560073393773,19.157901969363913,13.007238050830633,8.313556958387199,5.566362265053766,4.493231935452683,3.701192068453349,3.0610987552451188,2.5900881238113986,42.51792504435592,33.499908868323104,24.99663402219354,17.951309469025045,12.074771174553394,7.886361338035915,5.127417613065087,3.8029210338736297,2.7087786653340467,1.9119722738588534,1.2817353994015996,40.84856526637492,32.22387526930619,24.315011456390543,17.21943077639005,11.83768120198405,8.043609172048956,5.217954272215846,3.7414538149780645,2.9414538149780647,2.239136838070713,1.6769956156136931
0.16074884261669667,16.16458212242916,19.505286411270873,4.1594447866145146,-0.25496965543556593,47.88550808400884,38.25837867509683,28.631249266184838,19.004119857272848,9.443789345399091,1.3928915921924985,0.0,0.0,0.0,0.0,0.0,49.25866597447061,39.59295092809554,29.92723588172047,20.2615208353454,10.784463214716682,3.070428345107807,1.0141103949312629,0.5743814420658284,0.34010807155871015,0.14679377063120883,0.0,50.16414803233261,40.44026436432015,30.71638069630768,20.99249702829521,11.686512197544056,3.9701467121447918,1.858304278599588,1.2748712585188406,0.7476151429014635,0.3586597961809648,0.008993833963621058,50.2992027951658,40.71244849166394,31.125694188162086,21.538939884660227,12.23275957597516,4.436442776727998,1.9722666677918756,1.3637309390480774,0.8413231398044996,0.4500270457840156,0.09908001150665849,51.14468675810634,41.500239021564546,31.855791285022754,22.211343548480965,12.668798319495647,4.597734634986864,1.9812272607783947,1.371744301700147,0.8507351098438033,0.45708418182168925,0.10298671836564297,51.921535706472,42.21904733573015,32.516558964988306,22.8377367190396,13.432846829307348,5.579150516432828,2.653094896359712,1.8250399326310014,1.1036538353232426,0.5096239350737416,0.10195914419932976,52.27262581623626,42.511747520665146,32.75086922509403,23.139839208834715,13.698240464469345,5.70502293927548,2.7174813124194803,1.8793108081510712,1.1529465256959248,0.5553417320895299,0.09808811349752476,52.12506437305167,42.242690887232314,32.44269088723232,22.835402677499445,13.566966452616041,5.682514441842662,2.773961665318085,1.9130733333319454,1.179114894746902,0.579114894746902,0.09632244423145664
0.03714261326419129,20.460961254079372,16.118153806923306,2.6920933898644646,-0.7145292816365252,47.83460741008373,38.40002058934996,28.965433768616208,19.530846947882452,10.096260127148696,1.2306769311283776,0.0,0.0,0.0,0.0,0.0,48.16586626667048,38.693465521222905,29.221064775775336,19.748664030327774,10.276263284880208,1.6925470104986118,0.0,0.0,0.0,0.0,0.0,48.40214926455936,38.87274326990713,29.36018813421783,20.025259812925857,10.699641822152548,2.1782579306168617,0.0002654088696285291,0.0,0.0,0.0,0.0,48.01633389128779,38.42957958778594,28.870034454891442,19.723863136894643,10.859481282518468,2.718727473473988,0.005264627808978634,0.0,0.0,0.0,0.0,48.21061983562935,38.762997563098615,29.33376413822175,20.082967329702072,11.358098820896492,3.616202912656849,0.45241657498113097,0.12785507111366848,0.0,0.0,0.0,48.619155620352906,39.11467721636088,29.62744178655497,20.485317119130848,11.98020613774181,4.640775391479876,0.8008821095864816,0.14031643356269458,0.0,0.0,0.0,50.28007509697876,40.71839839927644,31.16475498394824,21.859759467366246,13.309483983752305,5.882406126468053,1.3482697597156323,0.3704576231468353,0.0,0.0,0.0,51.328095028727915,41.728095028727914,32.12809502872792,22.765401424488832,13.987533061042257,6.532021792795871,1.7620502652801262,0.5170117990945675,0.07956323400164479,0.0,0.0
0.23488100167473253,29.80340874495648,12.571081897427552,2.994770513741119,-0.7090941722194748,46.17993663677031,36.5528072278583,26.952876886233604,18.07595700836261,9.79824996191426,2.9408160914883656,0.38476997628360904,0.028341200040676515,0.0,0.0,0.0,46.858804803929445,37.426873968301365,28.262937130944266,19.60301457253804,11.386007198290162,4.652072066619011,1.0251700347591413,0.08245349322756083,0.0,0.0,0.0,50.8225646308343,41.650655607516704,32.51020495958498,23.739066341240125,15.578229919815584,8.810726646920564,4.684322307105695,2.3213459826679403,1.1945773053540285,0.6641001469146307,0.3435642824519458,48.228972480012196,39.469210781160754,31.311011477261268,23.425879653005865,16.053002723394485,9.745732072970815,5.494250649457762,2.8751220097578507,1.5916576765023314,1.055258872151956,0.663962778131472,53.53370676779258,44.63924064136895,35.91422383967993,27.76821435626192,19.953278397527793,13.187442682373245,8.182522464694353,5.073556042761302,3.007774705387134,2.0508371465560225,1.4603607545228516,57.1611810546098,48.10008004402784,39.51310603705827,31.554813076503727,23.974419721544635,16.852918436631317,11.183595990625692,6.836989903719668,3.5238595202445184,1.8771283670752812,1.3076877191655065,58.36463073410776,49.37012052825232,40.68251698137259,32.337920088432064,24.79204582424935,17.840279416726034,12.256357813413265,7.738439404823144,4.919871388039568,3.093111009774894,2.111571467747135,57.06344535019232,48.088765148523095,39.47936564029691,31.41418443797048,24.27298377257543,17.78158901632577,12.837218190947366,8.983385372690076,5.809374090236368,3.7880852666755636,2.477006471451404
0.11015909073680595,11.149998612545499,17.296037022019135,1.3084173689593759,-0.3607643821243667,48.180497291066644,38.553367882154646,28.92623847324265,19.35717931054079,10.076879805595194,2.1201852035740156,0.09374153542640722,0.0,0.0,0.0,0.0,46.611062013590505,37.09340261809227,27.711147077502048,18.540155905029614,9.702437893046566,2.017541139002532,0.047319276023875735,0.0,0.0,0.0,0.0,46.37739365828674,36.65350999027427,27.024275768545785,17.944273310799485,9.247949384145516,1.959019430971973,0.041239477829783024,0.0,0.0,0.0,0.0,47.46382352299671,37.681421172484626,28.101800317085367,19.137090835570508,10.687064803307376,3.801732373935802,1.1516077381838847,0.6610368436855522,0.3055151176983708,0.10986707068812879,0.0,48.470394200619104,38.62912100006626,29.00192874705188,19.924845062655,11.675245398521627,4.921808621030424,2.095098224116175,1.2722606891821893,0.6817842971490181,0.11505478623797917,0.0,48.64269481786793,38.82985779116239,29.331848774877443,20.357869073741803,12.202625163169943,5.484276531665339,2.4192767256511716,1.3867336748333183,0.7877721490928892,0.23791567699826238,0.0,48.08441249470431,38.379930584981786,29.02068183577026,20.12643272691372,12.016707214101015,5.413571209780654,2.4201128403389434,1.4118225072232702,0.7311127206995529,0.17787333388522558,0.0,48.02188413911898,38.24476377359818,28.981527341464616,20.26089368958995,12.33470943894094,5.953415799882834,2.891377319539522,1.4037799027277302,0.674096803384383,0.18061315207936046,0.0
0.12914748608174845,28.79742407539676,29.085058714243136,4.748548271901059,-0.10419498000557226,47.53644730176237,37.909317892850375,28.282188483938377,18.674867134519907,9.240280313786151,1.030619465022206,0.0,0.0,0.0,0.0,0.0,46.99656599240944,37.33085094603437,27.840875035645155,18.39675282773309,9.117666383213026,1.0159506731040973,0.0,0.0,0.0,0.0,0.0,47.418873862146114,37.69499019413364,28.1484136685455,18.65364581459065,9.318717493298678,1.359523639175562,0.17174094551212446,0.0,0.0,0.0,0.0,46.51269851713297,36.90554664289509,27.489839327584612,18.133218690858357,8.93776048137698,1.1524282192113748,0.0039792300518184266,0.0,0.0,0.0,0.0,46.26736762276167,36.57761236819195,27.10595685562574,17.746731226656696,8.692759882148074,1.148547687181393,0.006595106754641296,0.0,0.0,0.0,0.0,45.90774644346626,36.15187966927895,26.627515265649826,17.337501622872505,8.427053119129988,1.1516935252755587,0.007838152200806515,0.0,0.0,0.0,0.0,46.48076960663242,36.658107114969006,27.075561971205182,17.751818044818023,8.7877461407221,1.5730180184899416,0.21777848479284062,0.010735275525436192,0.0,0.0,0.0,46.4269327377619,36.56486420969645,26.94254702736269,17.612471287504423,8.612471287504423,1.4210739879722993,0.10553600940881296,0.0,0.0,0.0,0.0
